dates,state,confirmed,tested,deceased,recovered,vaccinated,population
2020-04-24,KA,29,3836,1,7,0,65798000
2020-04-25,KA,26,3125,0,6,0,65798000
2020-04-26,KA,3,3881,1,24,0,65798000
2020-04-27,KA,9,2721,1,11,0,65798000
2020-04-28,KA,11,4827,0,14,0,65798000
2020-04-29,KA,12,4892,1,9,0,65798000
2020-04-30,KA,30,4752,1,13,0,65798000
2020-05-01,KA,24,4742,0,22,0,65798000
2020-05-02,KA,12,4832,3,20,0,65798000
2020-06-07,KL,107,4134,0,41,0,35125000
2020-06-08,KL,91,2026,1,11,0,35125000
2020-06-09,KL,91,12132,0,34,0,35125000
2020-06-10,KL,65,4918,1,57,0,35125000
2020-06-11,KL,83,4968,1,62,0,35125000
2020-06-12,KL,78,4483,1,32,0,35125000
2020-06-13,KL,85,4385,0,46,0,35125000
2020-06-14,KL,54,4322,0,56,0,35125000
2020-06-15,KL,82,2522,1,74,0,35125000
2020-06-16,KL,79,5431,0,60,0,35125000
2020-06-17,KL,75,4712,0,90,0,35125000
2020-06-18,KL,97,7206,1,89,0,35125000
2020-03-13,TN,0,0,0,0,0,75695000
2020-03-14,TN,0,0,0,0,0,75695000
2020-03-15,TN,0,0,0,0,0,75695000
2020-03-16,TN,0,0,0,0,0,75695000
2020-03-17,TN,0,0,0,0,0,75695000
2020-03-18,TN,1,0,0,0,0,75695000
2020-03-19,TN,1,0,0,0,0,75695000
2020-03-20,TN,0,0,0,0,0,75695000
2020-03-21,TN,3,0,0,0,0,75695000
2020-03-22,TN,3,0,0,0,0,75695000
2020-03-23,TN,3,0,0,0,0,75695000
2020-06-26,MH,5024,23160,175,2362,0,122153000
2020-06-27,MH,6368,26853,167,4430,0,122153000
2020-06-28,MH,5493,26511,156,2330,0,122153000
2020-06-29,MH,5257,19584,181,2385,0,122153000
2020-06-30,MH,4878,23643,245,1951,0,122153000
2020-07-01,MH,5537,25182,198,2243,0,122153000
2020-07-02,MH,6328,27953,125,8018,0,122153000
2020-07-03,MH,6364,29347,198,3515,0,122153000
2020-07-04,MH,7074,32517,295,3395,0,122153000
2020-07-05,MH,6555,30952,151,3658,0,122153000
2020-07-06,MH,5368,22594,204,3522,0,122153000
2020-04-20,TG,14,0,2,0,0,37220000
2020-04-21,TG,56,0,0,8,0,37220000
2020-04-22,TG,15,0,1,0,0,37220000
2020-04-23,TG,27,0,1,58,0,37220000
2020-04-24,TG,13,0,0,39,0,37220000
2020-04-25,TG,7,0,0,16,0,37220000
2020-04-26,TG,11,0,0,9,0,37220000
2020-04-27,TG,2,0,0,16,0,37220000
2020-04-28,TG,6,4101,0,42,0,37220000
2020-04-29,TG,7,215,0,35,0,37220000
2020-04-30,TG,22,0,3,33,0,37220000
2020-05-01,TG,6,0,0,22,0,37220000
2020-06-27,UT,66,1460,0,87,0,11141000
2020-06-28,UT,32,1024,1,109,0,11141000
2020-06-29,UT,8,1412,1,93,0,11141000
2020-06-30,UT,50,2628,2,120,0,11141000
2020-07-01,UT,66,1008,0,86,0,11141000
2020-07-02,UT,37,2072,1,88,0,11141000
2020-07-03,UT,64,1634,0,76,0,11141000
2020-07-04,UT,45,3140,0,21,0,11141000
2020-07-05,UT,31,1428,0,22,0,11141000
2020-07-06,UT,37,1299,0,62,0,11141000
2020-07-07,UT,69,1842,1,35,0,11141000
2020-06-20,WB,441,10330,11,562,0,96906000
2020-06-21,WB,414,10549,15,432,0,96906000
2020-06-22,WB,413,9363,14,390,0,96906000
2020-06-23,WB,370,9423,11,531,0,96906000
2020-06-24,WB,445,9489,11,484,0,96906000
2020-06-25,WB,475,9492,15,488,0,96906000
2020-06-26,WB,542,9537,10,345,0,96906000
2020-06-27,WB,521,9548,13,254,0,96906000
2020-06-28,WB,572,10563,10,404,0,96906000
2020-06-29,WB,624,9513,14,526,0,96906000
2020-06-30,WB,652,9619,15,411,0,96906000
2020-07-01,WB,611,9558,15,398,0,96906000
2020-07-07,TT,23148,262679,479,16838,0,1332900000
2020-07-08,TT,25561,267061,492,19508,0,1332900000
2020-07-09,TT,25790,283659,479,19408,0,1332900000
2020-07-10,TT,27749,282511,520,20289,0,1332900000
2020-07-11,TT,27754,280151,541,19981,0,1332900000
2020-07-12,TT,29106,219103,497,18198,0,1332900000
2020-07-13,TT,28178,286247,541,17683,0,1332900000
2020-07-14,TT,29917,320161,582,20976,0,1332900000
2020-07-15,TT,32607,326826,614,20646,0,1332900000
2020-07-16,TT,35468,333228,680,22867,0,1332900000
2020-07-17,TT,34824,361024,676,17486,0,1332900000
2020-07-18,TT,37411,358127,543,23582,0,1332900000
2021-02-25,MN,3,1140,0,4,2945,3103000
2021-02-26,MN,7,1009,0,10,3788,3103000
2021-02-27,MN,11,1032,0,4,0,3103000
2021-02-28,MN,2,837,0,13,0,3103000
2021-03-01,MN,1,586,0,4,1493,3103000
2021-03-02,MN,8,1083,0,5,3938,3103000
2021-03-03,MN,1,763,0,2,3693,3103000
2021-03-04,MN,0,919,0,0,2334,3103000
2021-03-05,MN,3,0,0,2,3332,3103000
2021-03-06,MN,2,2047,0,4,3659,3103000
2020-08-16,PB,1165,10883,41,568,0,29859000
2020-08-17,PB,1489,11590,50,749,0,29859000
2020-08-18,PB,1705,19527,36,1582,0,29859000
2020-08-19,PB,1683,17667,22,941,0,29859000
2020-08-20,PB,1741,20290,37,334,0,29859000
2020-08-21,PB,1503,23893,34,856,0,29859000
2020-08-22,PB,1316,22110,45,409,0,29859000
2020-08-23,PB,1136,21210,50,2226,0,29859000
2020-08-24,PB,1505,12454,43,1829,0,29859000
2020-08-25,PB,1293,22325,49,788,0,29859000
2020-08-26,PB,1513,22112,41,1086,0,29859000
2020-07-16,JK,490,7303,16,109,0,13203000
2020-07-17,JK,601,7930,9,112,0,13203000
2020-07-18,JK,441,8625,5,607,0,13203000
2020-07-19,JK,701,9671,8,646,0,13203000
2020-07-20,JK,751,10351,10,463,0,13203000
2020-07-21,JK,608,10917,9,181,0,13203000
2020-07-22,JK,453,8945,10,152,0,13203000
2020-07-23,JK,718,10986,9,102,0,13203000
2020-07-24,JK,353,10522,14,508,0,13203000
2020-07-25,JK,523,11109,9,300,0,13203000
2020-09-14,MP,2483,20855,29,1713,0,82232000
2020-09-15,MP,2323,20259,29,1902,0,82232000
2020-09-16,MP,2462,15286,24,1922,0,82232000
2020-09-17,MP,2391,25596,33,2863,0,82232000
2020-07-29,RJ,1144,27858,10,992,0,77264000
2020-07-30,RJ,1156,27595,13,922,0,77264000
2021-07-15,SK,137,660,1,92,9481,664000
2021-07-16,SK,151,855,1,152,9871,664000
2021-07-17,SK,157,1014,2,219,4506,664000
2020-10-12,ML,88,3341,1,131,0,3224000
2020-10-13,ML,67,1592,1,133,0,3224000
2020-10-14,ML,153,2546,5,176,0,3224000
2020-10-15,ML,173,0,3,64,0,3224000
2020-12-12,PY,38,1809,0,59,0,1504000
2020-12-13,PY,48,1779,0,57,0,1504000
2020-12-14,PY,21,1981,1,50,0,1504000
2020-12-15,PY,37,3393,1,47,0,1504000
2020-12-16,PY,32,3500,1,28,0,1504000
2020-12-17,PY,40,3144,0,32,0,1504000
2020-12-18,PY,48,2913,1,38,0,1504000
2020-12-19,PY,45,3126,1,21,0,1504000
2020-12-20,PY,33,2452,2,25,0,1504000
2020-09-06,LA,40,0,0,24,0,293000
2020-09-07,LA,28,127,0,60,0,293000
2020-09-08,LA,38,311,0,77,0,293000
2020-09-09,LA,40,135,0,41,0,293000
2021-02-13,MZ,1,0,0,0,236,1192000
2021-02-14,MZ,0,1232,0,3,186,1192000
2021-02-15,MZ,0,128,1,1,803,1192000
2020-12-09,NL,29,359,0,62,0,2150000
2020-12-10,NL,94,450,1,18,0,2150000
2020-12-11,NL,32,326,0,66,0,2150000
2020-12-12,NL,42,326,0,64,0,2150000
2020-12-13,NL,33,195,0,7,0,2150000
2020-12-14,NL,19,387,1,56,0,2150000
2020-12-15,NL,33,278,0,31,0,2150000
2020-12-16,NL,26,341,1,23,0,2150000
2020-12-17,NL,33,316,3,78,0,2150000
2020-12-18,NL,12,122,0,5,0,2150000
2020-12-19,NL,9,161,0,25,0,2150000
2020-12-20,NL,1,94,0,43,0,2150000
2020-08-10,OR,1528,19083,16,1236,0,43671000
2020-08-11,OR,1341,23035,12,1785,0,43671000
2020-08-12,OR,1876,32053,9,1673,0,43671000
2020-08-13,OR,1981,40711,9,1422,0,43671000
2020-08-14,OR,1977,42761,10,1305,0,43671000
2020-08-15,OR,2496,47887,9,1521,0,43671000
2020-08-16,OR,2924,52795,10,1550,0,43671000
2020-08-17,OR,2244,50421,10,1503,0,43671000
2020-08-18,OR,2239,50525,9,1535,0,43671000
2020-08-19,OR,2589,53015,10,1621,0,43671000
2020-08-20,OR,2898,53478,8,1641,0,43671000
2020-06-24,TR,0,852,0,97,0,3992000
2020-06-25,TR,32,1272,0,122,0,3992000
2020-06-26,TR,35,1174,0,36,0,3992000
2020-06-27,TR,9,995,0,16,0,3992000
2020-06-28,TR,12,1084,0,8,0,3992000
2020-06-29,TR,34,1086,0,6,0,3992000
2020-06-30,TR,8,1114,0,0,0,3992000
2020-07-01,TR,8,1071,0,1,0,3992000
2020-07-02,TR,39,1706,0,53,0,3992000
2020-07-03,TR,93,1379,0,53,0,3992000
2020-07-04,TR,25,1257,0,3,0,3992000
2020-05-03,KA,13,5168,0,22,0,65798000
2020-05-04,KA,37,4295,2,28,0,65798000
2020-05-05,KA,22,4613,2,10,0,65798000
2020-05-06,KA,20,4971,0,23,0,65798000
2020-05-07,KA,12,4758,1,12,0,65798000
2020-05-08,KA,48,4546,0,10,0,65798000
2020-05-09,KA,41,5017,0,10,0,65798000
2020-05-10,KA,54,4213,1,36,0,65798000
2020-05-11,KA,14,4284,0,4,0,65798000
2020-05-12,KA,63,4938,0,7,0,65798000
2020-05-13,KA,34,4645,2,18,0,65798000
2020-06-19,KL,118,4694,0,96,0,35125000
2020-06-20,KL,127,4830,0,57,0,35125000
2020-06-21,KL,133,4642,0,93,0,35125000
2020-06-22,KL,138,2702,0,88,0,35125000
2020-06-23,KL,141,6156,1,60,0,35125000
2020-06-24,KL,152,5508,0,81,0,35125000
2020-06-25,KL,123,6007,0,53,0,35125000
2020-06-26,KL,150,5882,0,65,0,35125000
2020-06-27,KL,195,5787,0,102,0,35125000
2020-06-28,KL,118,5578,0,42,0,35125000
2020-06-29,KL,122,3916,1,79,0,35125000
2020-06-30,KL,131,6833,1,75,0,35125000
2020-03-24,TN,6,0,0,0,0,75695000
2020-03-25,TN,8,0,0,0,0,75695000
2020-03-26,TN,3,0,0,0,0,75695000
2020-03-27,TN,9,0,0,0,0,75695000
2020-03-28,TN,4,0,0,0,0,75695000
2020-03-29,TN,8,0,1,4,0,75695000
2020-03-30,TN,17,0,0,0,0,75695000
2020-03-31,TN,57,0,0,2,0,75695000
2020-04-01,TN,110,0,0,0,0,75695000
2020-04-02,TN,75,0,0,0,0,75695000
2020-04-03,TN,102,3684,0,0,0,75695000
2020-07-07,MH,5134,26154,224,3296,0,122153000
2020-07-08,MH,6603,29705,198,4634,0,122153000
2020-07-09,MH,6875,31266,219,4067,0,122153000
2020-07-10,MH,7862,31733,226,5366,0,122153000
2020-07-11,MH,8139,31761,223,4360,0,122153000
2020-07-12,MH,7827,32390,173,3340,0,122153000
2020-07-13,MH,6497,23413,193,4182,0,122153000
2020-07-14,MH,6741,31075,213,4500,0,122153000
2020-07-15,MH,7975,36982,233,3606,0,122153000
2020-07-16,MH,8641,36944,266,5527,0,122153000
2020-07-17,MH,8308,37609,258,2217,0,122153000
2020-05-02,TG,17,0,1,35,0,37220000
2020-05-03,TG,21,0,0,46,0,37220000
2020-05-04,TG,3,0,0,40,0,37220000
2020-05-05,TG,11,0,0,43,0,37220000
2020-05-06,TG,11,0,0,20,0,37220000
2020-05-07,TG,15,0,0,45,0,37220000
2020-05-08,TG,10,0,0,34,0,37220000
2020-05-09,TG,31,0,1,24,0,37220000
2020-05-10,TG,33,0,0,0,0,37220000
2020-05-11,TG,79,0,0,50,0,37220000
2020-05-12,TG,51,0,2,21,0,37220000
2020-07-08,UT,28,2453,3,29,0,11141000
2020-07-09,UT,47,2558,0,22,0,11141000
2020-07-10,UT,68,2721,0,34,0,11141000
2020-07-11,UT,44,3019,0,12,0,11141000
2020-07-12,UT,120,1923,1,68,0,11141000
2020-07-13,UT,71,2002,2,70,0,11141000
2020-07-14,UT,78,2755,1,11,0,11141000
2020-07-15,UT,99,3651,0,81,0,11141000
2020-07-16,UT,197,7255,0,47,0,11141000
2020-07-17,UT,120,4062,1,26,0,11141000
2020-07-18,UT,174,2848,1,60,0,11141000
2020-07-19,UT,239,2651,0,35,0,11141000
2020-07-02,WB,649,10405,16,509,0,96906000
2020-07-03,WB,669,11053,18,534,0,96906000
2020-07-04,WB,743,11018,19,595,0,96906000
2020-07-05,WB,895,11016,21,545,0,96906000
2020-07-06,WB,861,10919,22,524,0,96906000
2020-07-07,WB,850,10130,25,555,0,96906000
2020-07-08,WB,986,10386,23,501,0,96906000
2020-07-09,WB,1088,10805,27,535,0,96906000
2020-07-10,WB,1198,10639,26,522,0,96906000
2020-07-11,WB,1344,11403,26,611,0,96906000
2020-07-12,WB,1560,11709,26,622,0,96906000
2020-07-19,TT,40235,256039,675,22730,0,1332900000
2020-07-20,TT,36806,333395,596,24303,0,1332900000
2020-07-21,TT,39170,343243,671,27589,0,1332900000
2020-07-22,TT,45601,350823,1130,31875,0,1332900000
2020-07-23,TT,48443,352801,755,33326,0,1332900000
2020-07-24,TT,48888,420898,763,32514,0,1332900000
2020-07-25,TT,50072,442263,703,37125,0,1332900000
2020-07-26,TT,48932,515472,704,31512,0,1332900000
2020-07-27,TT,46484,528082,642,34354,0,1332900000
2020-07-28,TT,49631,408855,774,35683,0,1332900000
2020-07-29,TT,52479,446642,775,32886,0,1332900000
2020-07-30,TT,54968,642588,784,37425,0,1332900000
2021-03-07,MN,3,956,0,6,80,3103000
2021-03-08,MN,5,0,0,4,3335,3103000
2021-03-09,MN,2,0,0,1,2201,3103000
2021-03-10,MN,7,0,0,2,2382,3103000
2021-03-11,MN,4,4362,0,3,1590,3103000
2021-03-12,MN,1,814,0,7,2652,3103000
2021-03-13,MN,1,930,0,4,1037,3103000
2021-03-14,MN,2,716,0,3,0,3103000
2021-03-15,MN,0,563,0,2,3187,3103000
2021-03-16,MN,2,940,0,2,1852,3103000
2021-03-17,MN,8,1160,0,4,2652,3103000
2020-08-27,PB,1746,24068,37,741,0,29859000
2020-08-28,PB,1542,19733,51,2036,0,29859000
2020-08-29,PB,1470,18613,41,1083,0,29859000
2020-08-30,PB,1678,19667,56,1656,0,29859000
2020-08-31,PB,1466,16535,49,1280,0,29859000
2020-09-01,PB,1516,19004,59,1120,0,29859000
2020-09-02,PB,1481,20241,106,1595,0,29859000
2020-09-03,PB,1526,19104,72,1529,0,29859000
2020-09-04,PB,1498,22992,49,1272,0,29859000
2020-09-05,PB,1514,24098,69,1306,0,29859000
2020-09-06,PB,1946,25154,54,1606,0,29859000
2020-07-26,JK,615,11199,7,411,0,13203000
2020-07-27,JK,470,10775,9,474,0,13203000
2020-07-28,JK,489,11246,12,483,0,13203000
2020-07-29,JK,540,11652,15,437,0,13203000
2020-07-30,JK,450,12007,17,520,0,13203000
2020-07-31,JK,490,10128,12,375,0,13203000
2020-08-01,JK,613,9756,11,654,0,13203000
2020-08-02,JK,444,6846,8,256,0,13203000
2020-08-03,JK,590,8824,11,905,0,13203000
2020-08-04,JK,390,8472,10,824,0,13203000
2020-08-05,JK,559,8002,9,388,0,13203000
2020-09-18,MP,2552,20435,24,2554,0,82232000
2020-09-19,MP,2607,19209,42,2206,0,82232000
2020-09-20,MP,2579,20583,27,2216,0,82232000
2020-09-21,MP,2523,21783,37,2244,0,82232000
2020-09-22,MP,2544,17698,28,2412,0,82232000
2020-09-23,MP,2346,23080,42,2138,0,82232000
2020-09-24,MP,2304,19287,45,2327,0,82232000
2020-09-25,MP,2227,25603,30,2743,0,82232000
2020-09-26,MP,2311,22999,29,2252,0,82232000
2020-09-27,MP,2310,18842,26,2081,0,82232000
2020-09-28,MP,1957,21638,35,2441,0,82232000
2020-09-29,MP,1877,18732,39,2433,0,82232000
2020-07-31,RJ,1147,26269,13,614,0,77264000
2020-08-01,RJ,1160,26980,14,823,0,77264000
2020-08-02,RJ,1167,17047,12,548,0,77264000
2020-08-03,RJ,1145,13936,13,835,0,77264000
2020-08-04,RJ,1124,7393,13,781,0,77264000
2020-08-05,RJ,1166,27426,13,1017,0,77264000
2020-08-06,RJ,1151,31477,12,1282,0,77264000
2020-08-07,RJ,1161,27093,10,1064,0,77264000
2020-08-08,RJ,1171,32649,11,968,0,77264000
2020-08-09,RJ,1169,29769,11,1072,0,77264000
2020-08-10,RJ,1173,14165,11,825,0,77264000
2021-07-18,SK,155,931,3,98,134,664000
2021-07-19,SK,257,1335,0,136,2085,664000
2021-07-20,SK,147,692,1,111,7483,664000
2021-07-21,SK,251,1265,1,96,4974,664000
2021-07-22,SK,294,1658,2,189,4551,664000
2021-07-23,SK,257,1936,1,179,5290,664000
2021-07-24,SK,225,1972,1,171,1546,664000
2021-07-25,SK,337,2093,0,169,0,664000
2021-07-26,SK,179,1427,1,222,3472,664000
2021-07-27,SK,277,1789,2,170,2671,664000
2021-07-28,SK,240,2495,0,198,1239,664000
2021-07-29,SK,276,1715,4,90,1862,664000
2020-10-16,ML,139,4914,2,90,0,3224000
2020-10-17,ML,101,1659,0,298,0,3224000
2020-10-18,ML,104,0,0,248,0,3224000
2020-10-19,ML,28,2789,0,110,0,3224000
2020-10-20,ML,57,1527,1,105,0,3224000
2020-10-21,ML,28,1707,1,177,0,3224000
2020-10-22,ML,99,1700,1,307,0,3224000
2020-10-23,ML,81,1628,1,111,0,3224000
2020-10-24,ML,83,0,1,136,0,3224000
2020-10-25,ML,136,3525,1,104,0,3224000
2020-10-26,ML,48,0,0,139,0,3224000
2020-12-21,PY,14,1971,1,26,0,1504000
2020-12-22,PY,49,3195,2,19,0,1504000
2020-12-23,PY,34,2975,0,44,0,1504000
2020-12-24,PY,40,3008,0,26,0,1504000
2020-12-25,PY,29,2973,0,44,0,1504000
2020-12-26,PY,33,3385,1,26,0,1504000
2020-12-27,PY,48,2984,1,43,0,1504000
2020-12-28,PY,33,1828,0,35,0,1504000
2020-12-29,PY,42,3589,2,34,0,1504000
2020-12-30,PY,26,3345,0,26,0,1504000
2020-12-31,PY,36,3119,0,15,0,1504000
2020-09-10,LA,35,3522,1,37,0,293000
2020-09-11,LA,51,81,2,21,0,293000
2020-09-12,LA,66,1602,1,27,0,293000
2020-09-13,LA,51,541,1,22,0,293000
2020-09-14,LA,74,736,1,39,0,293000
2020-09-15,LA,80,790,3,42,0,293000
2020-09-16,LA,36,0,2,19,0,293000
2020-09-17,LA,41,0,1,22,0,293000
2020-09-18,LA,59,0,1,42,0,293000
2020-09-19,LA,73,0,1,66,0,293000
2020-09-20,LA,45,0,0,25,0,293000
2021-02-16,MZ,3,1134,0,1,0,1192000
2021-02-17,MZ,1,731,0,1,1004,1192000
2021-02-18,MZ,3,973,0,3,1554,1192000
2021-02-19,MZ,6,1023,0,1,1519,1192000
2021-02-20,MZ,2,1291,0,4,234,1192000
2021-02-21,MZ,2,640,0,0,0,1192000
2021-02-22,MZ,0,327,0,2,1933,1192000
2021-02-23,MZ,1,969,0,0,2004,1192000
2021-02-24,MZ,3,936,0,1,2869,1192000
2021-02-25,MZ,0,791,0,2,2157,1192000
2021-02-26,MZ,6,995,0,4,1825,1192000
2020-12-21,NL,16,358,0,50,0,2150000
2020-12-22,NL,8,148,3,50,0,2150000
2020-12-23,NL,11,144,1,50,0,2150000
2020-12-24,NL,13,269,0,83,0,2150000
2020-12-25,NL,5,113,0,36,0,2150000
2020-12-26,NL,2,30,1,2,0,2150000
2020-12-27,NL,0,72,0,23,0,2150000
2020-12-28,NL,14,145,1,20,0,2150000
2020-12-29,NL,6,101,0,6,0,2150000
2020-12-30,NL,4,112,0,29,0,2150000
2020-08-21,OR,2698,56479,10,1927,0,43671000
2020-08-22,OR,2819,61379,9,1773,0,43671000
2020-08-23,OR,2993,68906,10,2129,0,43671000
2020-08-24,OR,2949,60909,10,2519,0,43671000
2020-08-25,OR,2752,58338,9,2545,0,43671000
2020-08-26,OR,3371,63209,13,3343,0,43671000
2020-08-27,OR,3384,68090,7,2510,0,43671000
2020-08-28,OR,3682,58840,8,2503,0,43671000
2020-08-29,OR,3252,58813,14,2888,0,43671000
2020-08-30,OR,3014,60646,12,2519,0,43671000
2020-08-31,OR,2602,57877,10,4053,0,43671000
2020-07-05,TR,23,1447,0,4,0,3992000
2020-07-06,TR,111,1720,0,13,0,3992000
2020-07-07,TR,24,1172,0,29,0,3992000
2020-07-08,TR,57,1411,0,76,0,3992000
2020-07-09,TR,16,1798,0,14,0,3992000
2020-07-10,TR,142,1990,0,34,0,3992000
2020-07-11,TR,31,2202,1,3,0,3992000
2020-07-12,TR,105,1722,0,46,0,3992000
2020-07-13,TR,26,2858,0,54,0,3992000
2020-07-14,TR,90,2466,0,63,0,3992000
2020-07-15,TR,98,3636,1,66,0,3992000
2020-05-14,KA,28,7195,2,9,0,65798000
2020-05-15,KA,69,5351,1,20,0,65798000
2020-05-16,KA,36,6300,0,16,0,65798000
2020-05-17,KA,55,5374,1,13,0,65798000
2020-05-18,KA,99,6265,0,21,0,65798000
2020-05-19,KA,149,6936,3,13,0,65798000
2020-05-20,KA,67,8182,1,13,0,65798000
2020-05-21,KA,143,7516,0,15,0,65798000
2020-05-22,KA,138,12229,0,26,0,65798000
2020-05-23,KA,216,9670,1,11,0,65798000
2020-07-01,KL,151,7447,1,132,0,35125000
2020-07-02,KL,160,7782,0,202,0,35125000
2020-07-03,KL,211,6212,0,201,0,35125000
2020-07-04,KL,240,7000,0,209,0,35125000
2020-07-05,KL,225,8207,0,126,0,35125000
2020-07-06,KL,193,7605,2,167,0,35125000
2020-07-07,KL,272,10145,0,113,0,35125000
2020-07-08,KL,301,10215,0,107,0,35125000
2020-07-09,KL,339,11036,0,149,0,35125000
2020-07-10,KL,416,13266,0,112,0,35125000
2020-07-11,KL,488,14364,2,143,0,35125000
2020-04-04,TN,74,0,2,2,0,75695000
2020-04-05,TN,86,0,2,0,0,75695000
2020-04-06,TN,50,0,1,5,0,75695000
2020-04-07,TN,69,0,1,6,0,75695000
2020-04-08,TN,48,1621,1,2,0,75695000
2020-04-09,TN,96,1962,0,6,0,75695000
2020-04-10,TN,77,1143,1,17,0,75695000
2020-04-11,TN,58,1432,1,0,0,75695000
2020-04-12,TN,106,813,1,6,0,75695000
2020-04-13,TN,98,2091,0,8,0,75695000
2020-04-14,TN,31,6509,1,23,0,75695000
2020-07-18,MH,8348,38299,144,5306,0,122153000
2020-07-19,MH,9518,42192,258,3906,0,122153000
2020-07-20,MH,8240,35573,176,5460,0,122153000
2020-07-21,MH,8336,40179,246,7188,0,122153000
2020-07-22,MH,10576,47565,280,5552,0,122153000
2020-07-23,MH,9895,50446,298,6484,0,122153000
2020-07-24,MH,9615,48618,278,5714,0,122153000
2020-07-25,MH,9251,49835,257,7227,0,122153000
2020-07-26,MH,9431,49811,267,6044,0,122153000
2020-07-27,MH,7924,38077,227,8706,0,122153000
2020-07-28,MH,7717,44013,282,10333,0,122153000
2020-05-13,TG,41,0,2,117,0,37220000
2020-05-14,TG,47,0,0,13,0,37220000
2020-05-15,TG,40,0,0,7,0,37220000
2020-05-16,TG,55,4110,0,12,0,37220000
2020-05-17,TG,42,0,0,21,0,37220000
2020-05-18,TG,41,0,0,10,0,37220000
2020-05-19,TG,42,0,4,9,0,37220000
2020-05-20,TG,27,0,2,2,0,37220000
2020-05-21,TG,38,0,5,23,0,37220000
2020-05-22,TG,62,0,3,7,0,37220000
2020-05-23,TG,52,0,1,25,0,37220000
2020-07-20,UT,127,3655,3,96,0,11141000
2020-07-21,UT,207,4098,0,85,0,11141000
2020-07-22,UT,451,2685,2,52,0,11141000
2020-07-23,UT,145,3057,3,50,0,11141000
2020-07-24,UT,272,2607,2,42,0,11141000
2020-07-25,UT,244,3782,1,54,0,11141000
2020-07-26,UT,143,2202,0,71,0,11141000
2020-07-27,UT,224,4196,3,109,0,11141000
2020-07-28,UT,259,4438,4,45,0,11141000
2020-07-29,UT,279,4919,2,91,0,11141000
2020-07-30,UT,199,8699,4,185,0,11141000
2020-07-13,WB,1435,10359,24,632,0,96906000
2020-07-31,TT,57486,525689,765,36554,0,1332900000
2021-03-18,MN,2,599,0,2,2023,3103000
2020-09-07,PB,2110,19172,61,1565,0,29859000
2020-09-08,PB,1964,28688,67,2307,0,29859000
2020-09-09,PB,2137,27932,71,1231,0,29859000
2020-09-10,PB,2459,29917,88,1348,0,29859000
2020-09-11,PB,2473,33595,63,1402,0,29859000
2020-08-06,JK,499,7393,10,464,0,13203000
2020-08-07,JK,473,8812,13,510,0,13203000
2020-08-08,JK,463,11160,10,449,0,13203000
2020-09-30,MP,2004,23175,35,2289,0,82232000
2020-10-01,MP,2041,28631,20,2545,0,82232000
2020-10-02,MP,2019,29504,36,2332,0,82232000
2020-10-03,MP,1811,24530,27,2101,0,82232000
2020-08-11,RJ,1217,30095,11,1339,0,77264000
2020-08-12,RJ,1213,35139,11,1249,0,77264000
2020-08-13,RJ,1314,19314,11,171,0,77264000
2020-08-14,RJ,1278,29089,13,2078,0,77264000
2020-08-15,RJ,1287,30061,16,1357,0,77264000
2020-08-16,RJ,1317,15131,14,1350,0,77264000
2020-08-17,RJ,1334,17116,11,1050,0,77264000
2020-08-18,RJ,1347,35336,11,1306,0,77264000
2020-08-19,RJ,1312,32734,12,1003,0,77264000
2021-07-30,SK,179,1487,5,169,2161,664000
2021-07-31,SK,237,1806,2,137,1375,664000
2021-08-01,SK,206,1640,1,151,0,664000
2021-08-02,SK,126,1122,1,251,2851,664000
2021-08-03,SK,245,1700,2,165,1404,664000
2021-08-04,SK,217,1441,1,210,1182,664000
2021-08-05,SK,184,1514,2,215,1458,664000
2021-08-06,SK,126,1593,1,245,1320,664000
2021-08-07,SK,94,1022,3,251,357,664000
2021-08-08,SK,114,921,0,296,0,664000
2020-10-27,ML,70,447,1,172,0,3224000
2020-10-28,ML,90,821,3,134,0,3224000
2020-10-29,ML,77,780,2,113,0,3224000
2020-10-30,ML,77,905,0,235,0,3224000
2020-10-31,ML,70,760,1,220,0,3224000
2020-11-01,ML,155,0,2,117,0,3224000
2020-11-02,ML,71,1500,0,117,0,3224000
2020-11-03,ML,63,906,0,101,0,3224000
2020-11-04,ML,60,1417,0,72,0,3224000
2020-11-05,ML,92,1592,1,61,0,3224000
2020-11-06,ML,86,1259,0,91,0,3224000
2021-01-01,PY,32,3068,0,50,0,1504000
2021-01-02,PY,10,2378,0,30,0,1504000
2021-01-03,PY,50,2479,0,38,0,1504000
2021-01-04,PY,29,2348,2,28,0,1504000
2021-01-05,PY,47,3734,0,31,0,1504000
2021-01-06,PY,34,3557,0,35,0,1504000
2021-01-07,PY,35,3377,1,47,0,1504000
2021-01-08,PY,20,3411,0,36,0,1504000
2021-01-09,PY,36,3233,0,51,0,1504000
2020-09-21,LA,79,4343,1,44,0,293000
2020-09-22,LA,55,0,0,74,0,293000
2020-09-23,LA,46,0,1,35,0,293000
2020-09-24,LA,36,0,3,49,0,293000
2020-09-25,LA,56,0,2,78,0,293000
2020-09-26,LA,68,3513,1,47,0,293000
2020-09-27,LA,10,0,1,14,0,293000
2020-09-28,LA,49,0,0,32,0,293000
2020-09-29,LA,43,1755,0,43,0,293000
2020-09-30,LA,74,0,0,40,0,293000
2021-02-27,MZ,3,976,0,2,0,1192000
2021-02-28,MZ,1,664,0,5,0,1192000
